G#:sus2/3,0   8  10   3
A:sus2/3,1   9  11   4
Ab:sus2/3,0   8  10   3
A#:sus2/3,2  10   0   5
B:sus2/3,3  11   1   6
Bb:sus2/3,2  10   0   5
B#:sus2/3,4  0  2  7
C:sus2/4,5  0  2  7
Cb:sus2/4,4  11   1   6
C#:sus2/4,6  1  3  8
D:sus2/4,7  2  4  9
Db:sus2/4,6  1  3  8
D#:sus2/4,8   3   5  10
E:sus2/4,9   4   6  11
Eb:sus2/4,8   3   5  10
E#:sus2/4,10   5   7   0
F:sus2/4,10   5   7   0
Fb:sus2/4,9   4   6  11
F#:sus2/4,11   6   8   1
G:sus2/4,0  7  9  2
Gb:sus2/4,11   6   8   1
G#:sus2/4,1   8  10   3
A:sus2/4,2   9  11   4
Ab:sus2/4,1   8  10   3
A#:sus2/4,3  10   0   5
B:sus2/4,4  11   1   6
Bb:sus2/4,3  10   0   5
B#:sus2/4,5  0  2  7
C:sus2/5,7  0  2  7
Cb:sus2/5,6  11   1   6
C#:sus2/5,8  1  3  8
D:sus2/5,9  2  4  9
Db:sus2/5,8  1  3  8
D#:sus2/5,10   3   5  10
E:sus2/5,11   4   6  11
Eb:sus2/5,10   3   5  10
E#:sus2/5,0  5  7  0
F:sus2/5,0  5  7  0
Fb:sus2/5,11   4   6  11
F#:sus2/5,1  6  8  1
G:sus2/5,2  7  9  2
Gb:sus2/5,1  6  8  1
G#:sus2/5,3   8  10   3
A:sus2/5,4   9  11   4
Ab:sus2/5,3   8  10   3
A#:sus2/5,5  10   0   5
B:sus2/5,6  11   1   6
Bb:sus2/5,5  10   0   5
B#:sus2/5,7  0  2  7
C:sus2/6,9  0  2  7
Cb:sus2/6,8  11   1   6
C#:sus2/6,10   1   3   8
D:sus2/6,11   2   4   9
Db:sus2/6,10   1   3   8
D#:sus2/6,0   3   5  10
E:sus2/6,1   4   6  11
Eb:sus2/6,0   3   5  10
E#:sus2/6,2  5  7  0
F:sus2/6,2  5  7  0
Fb:sus2/6,1   4   6  11
F#:sus2/6,3  6  8  1
G:sus2/6,4  7  9  2
Gb:sus2/6,3  6  8  1
G#:sus2/6,5   8  10   3
A:sus2/6,6   9  11   4
Ab:sus2/6,5   8  10   3
A#:sus2/6,7  10   0   5
B:sus2/6,8  11   1   6
Bb:sus2/6,7  10   0   5
B#:sus2/6,9  0  2  7
C:sus2/7,11   0   2   7
Cb:sus2/7,10  11   1   6
C#:sus2/7,0  1  3  8
D:sus2/7,1  2  4  9
Db:sus2/7,0  1  3  8
D#:sus2/7,2   3   5  10
E:sus2/7,3   4   6  11
Eb:sus2/7,2   3   5  10
E#:sus2/7,4  5  7  0
F:sus2/7,4  5  7  0
Fb:sus2/7,3   4   6  11
F#:sus2/7,5  6  8  1
G:sus2/7,6  7  9  2
Gb:sus2/7,5  6  8  1
G#:sus2/7,7   8  10   3
A:sus2/7,8   9  11   4
Ab:sus2/7,7   8  10   3
A#:sus2/7,9  10   0   5
B:sus2/7,10  11   1   6
Bb:sus2/7,9  10   0   5
B#:sus2/7,11   0   2   7
C:maj7,0   4   7  11
Cb:maj7,11   3   6  10
C#:maj7,1  5  8  0
D:maj7,2  6  9  1
Db:maj7,1  5  8  0
D#:maj7,3   7  10   2
E:maj7,4   8  11   3
Eb:maj7,3   7  10   2
E#:maj7,5  9  0  4
F:maj7,5  9  0  4
Fb:maj7,4   8  11   3
F#:maj7,6  10   1   5
G:maj7,7  11   2   6
Gb:maj7,6  10   1   5
G#:maj7,8  0  3  7
A:maj7,9  1  4  8
Ab:maj7,8  0  3  7
A#:maj7,10   2   5   9
B:maj7,11   3   6  10
Bb:maj7,10   2   5   9
B#:maj7,0   4   7  11
C:maj7/2,2   0   4   7  11
Cb:maj7/2,1  11   3   6  10
C#:maj7/2,3  1  5  8  0
D:maj7/2,4  2  6  9  1
Db:maj7/2,3  1  5  8  0
D#:maj7/2,5   3   7  10   2
E:maj7/2,6   4   8  11   3
Eb:maj7/2,5   3   7  10   2
E#:maj7/2,7  5  9  0  4
F:maj7/2,7  5  9  0  4
Fb:maj7/2,6   4   8  11   3
F#:maj7/2,8   6  10   1   5
G:maj7/2,9   7  11   2   6
Gb:maj7/2,8   6  10   1   5
G#:maj7/2,10   8   0   3   7
A:maj7/2,11   9   1   4   8
Ab:maj7/2,10   8   0   3   7
A#:maj7/2,0  10   2   5   9
B:maj7/2,1  11   3   6  10
Bb:maj7/2,0  10   2   5   9
B#:maj7/2,2   0   4   7  11
C:maj7/3,4   0   4   7  11
Cb:maj7/3,3  11   3   6  10
C#:maj7/3,5  1  5  8  0
D:maj7/3,6  2  6  9  1
Db:maj7/3,5  1  5  8  0
D#:maj7/3,7   3   7  10   2
E:maj7/3,8   4   8  11   3
Eb:maj7/3,7   3   7  10   2
E#:maj7/3,9  5  9  0  4
F:maj7/3,9  5  9  0  4
Fb:maj7/3,8   4   8  11   3
F#:maj7/3,10   6  10   1   5
G:maj7/3,11   7  11   2   6
Gb:maj7/3,10   6  10   1   5
G#:maj7/3,0  8  0  3  7
A:maj7/3,1  9  1  4  8
Ab:maj7/3,0  8  0  3  7
A#:maj7/3,2  10   2   5   9
B:maj7/3,3  11   3   6  10
Bb:maj7/3,2  10   2   5   9
B#:maj7/3,4   0   4   7  11
C:maj7/4,5   0   4   7  11
Cb:maj7/4,4  11   3   6  10
C#:maj7/4,6  1  5  8  0
D:maj7/4,7  2  6  9  1
Db:maj7/4,6  1  5  8  0
D#:maj7/4,8   3   7  10   2
E:maj7/4,9   4   8  11   3
Eb:maj7/4,8   3   7  10   2
E#:maj7/4,10   5   9   0   4
F:maj7/4,10   5   9   0   4
Fb:maj7/4,9   4   8  11   3
F#:maj7/4,11   6  10   1   5
G:maj7/4,0   7  11   2   6
Gb:maj7/4,11   6  10   1   5
G#:maj7/4,1  8  0  3  7
A:maj7/4,2  9  1  4  8
Ab:maj7/4,1  8  0  3  7
A#:maj7/4,3  10   2   5   9
B:maj7/4,4  11   3   6  10
Bb:maj7/4,3  10   2   5   9
B#:maj7/4,5   0   4   7  11
C:maj7/5,7   0   4   7  11
Cb:maj7/5,6  11   3   6  10
C#:maj7/5,8  1  5  8  0
D:maj7/5,9  2  6  9  1
Db:maj7/5,8  1  5  8  0
D#:maj7/5,10   3   7  10   2
E:maj7/5,11   4   8  11   3
Eb:maj7/5,10   3   7  10   2
E#:maj7/5,0  5  9  0  4
F:maj7/5,0  5  9  0  4
Fb:maj7/5,11   4   8  11   3
F#:maj7/5,1   6  10   1   5
G:maj7/5,2   7  11   2   6
Gb:maj7/5,1   6  10   1   5
G#:maj7/5,3  8  0  3  7
A:maj7/5,4  9  1  4  8
Ab:maj7/5,3  8  0  3  7
A#:maj7/5,5  10   2   5   9
B:maj7/5,6  11   3   6  10
Bb:maj7/5,5  10   2   5   9
B#:maj7/5,7   0   4   7  11
C:maj7/6,9   0   4   7  11
Cb:maj7/6,8  11   3   6  10
C#:maj7/6,10   1   5   8   0
D:maj7/6,11   2   6   9   1
Db:maj7/6,10   1   5   8   0
D#:maj7/6,0   3   7  10   2
E:maj7/6,1   4   8  11   3
Eb:maj7/6,0   3   7  10   2
E#:maj7/6,2  5  9  0  4
F:maj7/6,2  5  9  0  4
Fb:maj7/6,1   4   8  11   3
F#:maj7/6,3   6  10   1   5
G:maj7/6,4   7  11   2   6
Gb:maj7/6,3   6  10   1   5
G#:maj7/6,5  8  0  3  7
A:maj7/6,6  9  1  4  8
Ab:maj7/6,5  8  0  3  7
A#:maj7/6,7  10   2   5   9
B:maj7/6,8  11   3   6  10
Bb:maj7/6,7  10   2   5   9
B#:maj7/6,9   0   4   7  11
C:maj7/7,11   0   4   7  11
Cb:maj7/7,10  11   3   6  10
C#:maj7/7,0  1  5  8  0
D:maj7/7,1  2  6  9  1
Db:maj7/7,0  1  5  8  0
D#:maj7/7,2   3   7  10   2
E:maj7/7,3   4   8  11   3
Eb:maj7/7,2   3   7  10   2
E#:maj7/7,4  5  9  0  4
F:maj7/7,4  5  9  0  4
Fb:maj7/7,3   4   8  11   3
F#:maj7/7,5   6  10   1   5
G:maj7/7,6   7  11   2   6
Gb:maj7/7,5   6  10   1   5
G#:maj7/7,7  8  0  3  7
A:maj7/7,8  9  1  4  8
Ab:maj7/7,7  8  0  3  7
A#:maj7/7,9  10   2   5   9
B:maj7/7,10  11   3   6  10
Bb:maj7/7,9  10   2   5   9
B#:maj7/7,11   0   4   7  11
C:7,0   4   7  10
Cb:7,11   3   6   9
C#:7,1   5   8  11
D:7,2  6  9  0
Db:7,1   5   8  11
D#:7,3   7  10   1
E:7,4   8  11   2
Eb:7,3   7  10   1
E#:7,5  9  0  3
F:7,5  9  0  3
Fb:7,4   8  11   2
F#:7,6  10   1   4
G:7,7  11   2   5
Gb:7,6  10   1   4
G#:7,8  0  3  6
A:7,9  1  4  7
Ab:7,8  0  3  6
A#:7,10   2   5   8
B:7,11   3   6   9
Bb:7,10   2   5   8
B#:7,0   4   7  10
C:7/2,2   0   4   7  10
Cb:7/2,1  11   3   6   9
C#:7/2,3   1   5   8  11
D:7/2,4  2  6  9  0
Db:7/2,3   1   5   8  11
D#:7/2,5   3   7  10   1
E:7/2,6   4   8  11   2
Eb:7/2,5   3   7  10   1
E#:7/2,7  5  9  0  3
F:7/2,7  5  9  0  3
Fb:7/2,6   4   8  11   2
F#:7/2,8   6  10   1   4
G:7/2,9   7  11   2   5
Gb:7/2,8   6  10   1   4
G#:7/2,10   8   0   3   6
A:7/2,11   9   1   4   7
Ab:7/2,10   8   0   3   6
A#:7/2,0  10   2   5   8
B:7/2,1  11   3   6   9
Bb:7/2,0  10   2   5   8
B#:7/2,2   0   4   7  10
C:7/3,4   0   4   7  10
Cb:7/3,3  11   3   6   9
C#:7/3,5   1   5   8  11
D:7/3,6  2  6  9  0
Db:7/3,5   1   5   8  11
D#:7/3,7   3   7  10   1
E:7/3,8   4   8  11   2
Eb:7/3,7   3   7  10   1
E#:7/3,9  5  9  0  3
F:7/3,9  5  9  0  3
Fb:7/3,8   4   8  11   2
F#:7/3,10   6  10   1   4
G:7/3,11   7  11   2   5
Gb:7/3,10   6  10   1   4
G#:7/3,0  8  0  3  6
A:7/3,1  9  1  4  7
Ab:7/3,0  8  0  3  6
A#:7/3,2  10   2   5   8
B:7/3,3  11   3   6   9
Bb:7/3,2  10   2   5   8
B#:7/3,4   0   4   7  10
C:7/4,5   0   4   7  10
Cb:7/4,4  11   3   6   9
C#:7/4,6   1   5   8  11
D:7/4,7  2  6  9  0
Db:7/4,6   1   5   8  11
D#:7/4,8   3   7  10   1
E:7/4,9   4   8  11   2
Eb:7/4,8   3   7  10   1
E#:7/4,10   5   9   0   3
F:7/4,10   5   9   0   3
Fb:7/4,9   4   8  11   2
F#:7/4,11   6  10   1   4
G:7/4,0   7  11   2   5
Gb:7/4,11   6  10   1   4
G#:7/4,1  8  0  3  6
A:7/4,2  9  1  4  7
Ab:7/4,1  8  0  3  6
A#:7/4,3  10   2   5   8
B:7/4,4  11   3   6   9
Bb:7/4,3  10   2   5   8
B#:7/4,5   0   4   7  10
C:7/5,7   0   4   7  10
Cb:7/5,6  11   3   6   9
C#:7/5,8   1   5   8  11
D:7/5,9  2  6  9  0
Db:7/5,8   1   5   8  11
D#:7/5,10   3   7  10   1
E:7/5,11   4   8  11   2
Eb:7/5,10   3   7  10   1
E#:7/5,0  5  9  0  3
F:7/5,0  5  9  0  3
Fb:7/5,11   4   8  11   2
F#:7/5,1   6  10   1   4
G:7/5,2   7  11   2   5
Gb:7/5,1   6  10   1   4
G#:7/5,3  8  0  3  6
A:7/5,4  9  1  4  7
Ab:7/5,3  8  0  3  6
A#:7/5,5  10   2   5   8
B:7/5,6  11   3   6   9
Bb:7/5,5  10   2   5   8
B#:7/5,7   0   4   7  10
C:7/6,9   0   4   7  10
Cb:7/6,8  11   3   6   9
C#:7/6,10   1   5   8  11
D:7/6,11   2   6   9   0
Db:7/6,10   1   5   8  11
D#:7/6,0   3   7  10   1
E:7/6,1   4   8  11   2
Eb:7/6,0   3   7  10   1
E#:7/6,2  5  9  0  3
F:7/6,2  5  9  0  3
Fb:7/6,1   4   8  11   2
F#:7/6,3   6  10   1   4
G:7/6,4   7  11   2   5
Gb:7/6,3   6  10   1   4
G#:7/6,5  8  0  3  6
A:7/6,6  9  1  4  7
Ab:7/6,5  8  0  3  6
A#:7/6,7  10   2   5   8
B:7/6,8  11   3   6   9
Bb:7/6,7  10   2   5   8
B#:7/6,9   0   4   7  10
C:7/7,11   0   4   7  10
Cb:7/7,10  11   3   6   9
C#:7/7,0   1   5   8  11
D:7/7,1  2  6  9  0
Db:7/7,0   1   5   8  11
D#:7/7,2   3   7  10   1
E:7/7,3   4   8  11   2
Eb:7/7,2   3   7  10   1
E#:7/7,4  5  9  0  3
F:7/7,4  5  9  0  3
Fb:7/7,3   4   8  11   2
F#:7/7,5   6  10   1   4
G:7/7,6   7  11   2   5
Gb:7/7,5   6  10   1   4
G#:7/7,7  8  0  3  6
A:7/7,8  9  1  4  7
Ab:7/7,7  8  0  3  6
A#:7/7,9  10   2   5   8
B:7/7,10  11   3   6   9
Bb:7/7,9  10   2   5   8
B#:7/7,11   0   4   7  10
C:maj(9),0  4  7  2
Cb:maj(9),11   3   6   1
C#:maj(9),1  5  8  3
D:maj(9),2  6  9  4
Db:maj(9),1  5  8  3
D#:maj(9),3   7  10   5
E:maj(9),4   8  11   6
Eb:maj(9),3   7  10   5
E#:maj(9),5  9  0  7
F:maj(9),5  9  0  7
Fb:maj(9),4   8  11   6
F#:maj(9),6  10   1   8
G:maj(9),7  11   2   9
Gb:maj(9),6  10   1   8
G#:maj(9),8   0   3  10
A:maj(9),9   1   4  11
Ab:maj(9),8   0   3  10
A#:maj(9),10   2   5   0
B:maj(9),11   3   6   1
Bb:maj(9),10   2   5   0
B#:maj(9),0  4  7  2
C:maj(9)/2,2  0  4  7  2
Cb:maj(9)/2,1  11   3   6   1
C#:maj(9)/2,3  1  5  8  3
D:maj(9)/2,4  2  6  9  4
Db:maj(9)/2,3  1  5  8  3
D#:maj(9)/2,5   3   7  10   5
E:maj(9)/2,6   4   8  11   6
Eb:maj(9)/2,5   3   7  10   5
E#:maj(9)/2,7  5  9  0  7
F:maj(9)/2,7  5  9  0  7
Fb:maj(9)/2,6   4   8  11   6
F#:maj(9)/2,8   6  10   1   8
G:maj(9)/2,9   7  11   2   9
Gb:maj(9)/2,8   6  10   1   8
G#:maj(9)/2,10   8   0   3  10
A:maj(9)/2,11   9   1   4  11
Ab:maj(9)/2,10   8   0   3  10
A#:maj(9)/2,0  10   2   5   0
B:maj(9)/2,1  11   3   6   1
Bb:maj(9)/2,0  10   2   5   0
B#:maj(9)/2,2  0  4  7  2
C:maj(9)/3,4  0  4  7  2
Cb:maj(9)/3,3  11   3   6   1
C#:maj(9)/3,5  1  5  8  3
D:maj(9)/3,6  2  6  9  4
Db:maj(9)/3,5  1  5  8  3
D#:maj(9)/3,7   3   7  10   5
E:maj(9)/3,8   4   8  11   6
Eb:maj(9)/3,7   3   7  10   5
E#:maj(9)/3,9  5  9  0  7
F:maj(9)/3,9  5  9  0  7
Fb:maj(9)/3,8   4   8  11   6
F#:maj(9)/3,10   6  10   1   8
G:maj(9)/3,11   7  11   2   9
Gb:maj(9)/3,10   6  10   1   8
G#:maj(9)/3,0   8   0   3  10
A:maj(9)/3,1   9   1   4  11
Ab:maj(9)/3,0   8   0   3  10
A#:maj(9)/3,2  10   2   5   0
B:maj(9)/3,3  11   3   6   1
Bb:maj(9)/3,2  10   2   5   0
B#:maj(9)/3,4  0  4  7  2
C:maj(9)/4,5  0  4  7  2
Cb:maj(9)/4,4  11   3   6   1
C#:maj(9)/4,6  1  5  8  3
D:maj(9)/4,7  2  6  9  4
Db:maj(9)/4,6  1  5  8  3
D#:maj(9)/4,8   3   7  10   5
E:maj(9)/4,9   4   8  11   6
Eb:maj(9)/4,8   3   7  10   5
E#:maj(9)/4,10   5   9   0   7
F:maj(9)/4,10   5   9   0   7
Fb:maj(9)/4,9   4   8  11   6
F#:maj(9)/4,11   6  10   1   8
G:maj(9)/4,0   7  11   2   9
Gb:maj(9)/4,11   6  10   1   8
G#:maj(9)/4,1   8   0   3  10
A:maj(9)/4,2   9   1   4  11
Ab:maj(9)/4,1   8   0   3  10
A#:maj(9)/4,3  10   2   5   0
B:maj(9)/4,4  11   3   6   1
Bb:maj(9)/4,3  10   2   5   0
B#:maj(9)/4,5  0  4  7  2
C:maj(9)/5,7  0  4  7  2
Cb:maj(9)/5,6  11   3   6   1
C#:maj(9)/5,8  1  5  8  3
D:maj(9)/5,9  2  6  9  4
Db:maj(9)/5,8  1  5  8  3
D#:maj(9)/5,10   3   7  10   5
E:maj(9)/5,11   4   8  11   6
Eb:maj(9)/5,10   3   7  10   5
E#:maj(9)/5,0  5  9  0  7
F:maj(9)/5,0  5  9  0  7
Fb:maj(9)/5,11   4   8  11   6
F#:maj(9)/5,1   6  10   1   8
G:maj(9)/5,2   7  11   2   9
Gb:maj(9)/5,1   6  10   1   8
G#:maj(9)/5,3   8   0   3  10
A:maj(9)/5,4   9   1   4  11
Ab:maj(9)/5,3   8   0   3  10
A#:maj(9)/5,5  10   2   5   0
B:maj(9)/5,6  11   3   6   1
Bb:maj(9)/5,5  10   2   5   0
B#:maj(9)/5,7  0  4  7  2
C:maj(9)/6,9  0  4  7  2
Cb:maj(9)/6,8  11   3   6   1
C#:maj(9)/6,10   1   5   8   3
D:maj(9)/6,11   2   6   9   4
Db:maj(9)/6,10   1   5   8   3
D#:maj(9)/6,0   3   7  10   5
E:maj(9)/6,1   4   8  11   6
Eb:maj(9)/6,0   3   7  10   5
E#:maj(9)/6,2  5  9  0  7
F:maj(9)/6,2  5  9  0  7
Fb:maj(9)/6,1   4   8  11   6
F#:maj(9)/6,3   6  10   1   8
G:maj(9)/6,4   7  11   2   9
Gb:maj(9)/6,3   6  10   1   8
G#:maj(9)/6,5   8   0   3  10
A:maj(9)/6,6   9   1   4  11
Ab:maj(9)/6,5   8   0   3  10
A#:maj(9)/6,7  10   2   5   0
B:maj(9)/6,8  11   3   6   1
Bb:maj(9)/6,7  10   2   5   0
B#:maj(9)/6,9  0  4  7  2
C:maj(9)/7,11   0   4   7   2
Cb:maj(9)/7,10  11   3   6   1
C#:maj(9)/7,0  1  5  8  3
D:maj(9)/7,1  2  6  9  4
Db:maj(9)/7,0  1  5  8  3
D#:maj(9)/7,2   3   7  10   5
E:maj(9)/7,3   4   8  11   6
Eb:maj(9)/7,2   3   7  10   5
E#:maj(9)/7,4  5  9  0  7
F:maj(9)/7,4  5  9  0  7
Fb:maj(9)/7,3   4   8  11   6
F#:maj(9)/7,5   6  10   1   8
G:maj(9)/7,6   7  11   2   9
Gb:maj(9)/7,5   6  10   1   8
G#:maj(9)/7,7   8   0   3  10
A:maj(9)/7,8   9   1   4  11
Ab:maj(9)/7,7   8   0   3  10
A#:maj(9)/7,9  10   2   5   0
B:maj(9)/7,10  11   3   6   1
Bb:maj(9)/7,9  10   2   5   0
B#:maj(9)/7,11   0   4   7   2
C:aug(7),0   4   8  11
Cb:aug(7),11   3   7  10
C#:aug(7),1  5  9  0
D:aug(7),2   6  10   1
Db:aug(7),1  5  9  0
D#:aug(7),3   7  11   2
E:aug(7),4  8  0  3
Eb:aug(7),3   7  11   2
E#:aug(7),5  9  1  4
F:aug(7),5  9  1  4
Fb:aug(7),4  8  0  3
F#:aug(7),6  10   2   5
G:aug(7),7  11   3   6
Gb:aug(7),6  10   2   5
G#:aug(7),8  0  4  7
A:aug(7),9  1  5  8
Ab:aug(7),8  0  4  7
A#:aug(7),10   2   6   9
B:aug(7),11   3   7  10
Bb:aug(7),10   2   6   9
B#:aug(7),0   4   8  11
C:aug(7)/2,2   0   4   8  11
Cb:aug(7)/2,1  11   3   7  10
C#:aug(7)/2,3  1  5  9  0
D:aug(7)/2,4   2   6  10   1
Db:aug(7)/2,3  1  5  9  0
D#:aug(7)/2,5   3   7  11   2
E:aug(7)/2,6  4  8  0  3
Eb:aug(7)/2,5   3   7  11   2
E#:aug(7)/2,7  5  9  1  4
F:aug(7)/2,7  5  9  1  4
Fb:aug(7)/2,6  4  8  0  3
F#:aug(7)/2,8   6  10   2   5
G:aug(7)/2,9   7  11   3   6
Gb:aug(7)/2,8   6  10   2   5
G#:aug(7)/2,10   8   0   4   7
A:aug(7)/2,11   9   1   5   8
Ab:aug(7)/2,10   8   0   4   7
A#:aug(7)/2,0  10   2   6   9
B:aug(7)/2,1  11   3   7  10
Bb:aug(7)/2,0  10   2   6   9
B#:aug(7)/2,2   0   4   8  11
C:aug(7)/3,4   0   4   8  11
Cb:aug(7)/3,3  11   3   7  10
C#:aug(7)/3,5  1  5  9  0
D:aug(7)/3,6   2   6  10   1
Db:aug(7)/3,5  1  5  9  0
D#:aug(7)/3,7   3   7  11   2
E:aug(7)/3,8  4  8  0  3
Eb:aug(7)/3,7   3   7  11   2
E#:aug(7)/3,9  5  9  1  4
F:aug(7)/3,9  5  9  1  4
Fb:aug(7)/3,8  4  8  0  3
F#:aug(7)/3,10   6  10   2   5
G:aug(7)/3,11   7  11   3   6
Gb:aug(7)/3,10   6  10   2   5
G#:aug(7)/3,0  8  0  4  7
A:aug(7)/3,1  9  1  5  8
Ab:aug(7)/3,0  8  0  4  7
A#:aug(7)/3,2  10   2   6   9
B:aug(7)/3,3  11   3   7  10
Bb:aug(7)/3,2  10   2   6   9
B#:aug(7)/3,4   0   4   8  11
C:aug(7)/4,5   0   4   8  11
Cb:aug(7)/4,4  11   3   7  10
C#:aug(7)/4,6  1  5  9  0
D:aug(7)/4,7   2   6  10   1
Db:aug(7)/4,6  1  5  9  0
D#:aug(7)/4,8   3   7  11   2
E:aug(7)/4,9  4  8  0  3
Eb:aug(7)/4,8   3   7  11   2
E#:aug(7)/4,10   5   9   1   4
F:aug(7)/4,10   5   9   1   4
Fb:aug(7)/4,9  4  8  0  3
F#:aug(7)/4,11   6  10   2   5
G:aug(7)/4,0   7  11   3   6
Gb:aug(7)/4,11   6  10   2   5
G#:aug(7)/4,1  8  0  4  7
A:aug(7)/4,2  9  1  5  8
Ab:aug(7)/4,1  8  0  4  7
A#:aug(7)/4,3  10   2   6   9
B:aug(7)/4,4  11   3   7  10
Bb:aug(7)/4,3  10   2   6   9
B#:aug(7)/4,5   0   4   8  11
C:aug(7)/5,7   0   4   8  11
Cb:aug(7)/5,6  11   3   7  10
C#:aug(7)/5,8  1  5  9  0
D:aug(7)/5,9   2   6  10   1
Db:aug(7)/5,8  1  5  9  0
D#:aug(7)/5,10   3   7  11   2
E:aug(7)/5,11   4   8   0   3
Eb:aug(7)/5,10   3   7  11   2
E#:aug(7)/5,0  5  9  1  4
F:aug(7)/5,0  5  9  1  4
Fb:aug(7)/5,11   4   8   0   3
F#:aug(7)/5,1   6  10   2   5
G:aug(7)/5,2   7  11   3   6
Gb:aug(7)/5,1   6  10   2   5
G#:aug(7)/5,3  8  0  4  7
A:aug(7)/5,4  9  1  5  8
Ab:aug(7)/5,3  8  0  4  7
A#:aug(7)/5,5  10   2   6   9
B:aug(7)/5,6  11   3   7  10
Bb:aug(7)/5,5  10   2   6   9
B#:aug(7)/5,7   0   4   8  11
C:aug(7)/6,9   0   4   8  11
Cb:aug(7)/6,8  11   3   7  10
C#:aug(7)/6,10   1   5   9   0
D:aug(7)/6,11   2   6  10   1
Db:aug(7)/6,10   1   5   9   0
D#:aug(7)/6,0   3   7  11   2
E:aug(7)/6,1  4  8  0  3
Eb:aug(7)/6,0   3   7  11   2
E#:aug(7)/6,2  5  9  1  4
F:aug(7)/6,2  5  9  1  4
Fb:aug(7)/6,1  4  8  0  3
F#:aug(7)/6,3   6  10   2   5
G:aug(7)/6,4   7  11   3   6
Gb:aug(7)/6,3   6  10   2   5
G#:aug(7)/6,5  8  0  4  7
A:aug(7)/6,6  9  1  5  8
Ab:aug(7)/6,5  8  0  4  7
A#:aug(7)/6,7  10   2   6   9
B:aug(7)/6,8  11   3   7  10
Bb:aug(7)/6,7  10   2   6   9
B#:aug(7)/6,9   0   4   8  11
C:aug(7)/7,11   0   4   8  11
Cb:aug(7)/7,10  11   3   7  10
C#:aug(7)/7,0  1  5  9  0
D:aug(7)/7,1   2   6  10   1
Db:aug(7)/7,0  1  5  9  0
D#:aug(7)/7,2   3   7  11   2
E:aug(7)/7,3  4  8  0  3
Eb:aug(7)/7,2   3   7  11   2
E#:aug(7)/7,4  5  9  1  4
F:aug(7)/7,4  5  9  1  4
Fb:aug(7)/7,3  4  8  0  3
F#:aug(7)/7,5   6  10   2   5
G:aug(7)/7,6   7  11   3   6
Gb:aug(7)/7,5   6  10   2   5
G#:aug(7)/7,7  8  0  4  7
A:aug(7)/7,8  9  1  5  8
Ab:aug(7)/7,7  8  0  4  7
A#:aug(7)/7,9  10   2   6   9
B:aug(7)/7,10  11   3   7  10
Bb:aug(7)/7,9  10   2   6   9
B#:aug(7)/7,11   0   4   8  11
C:min(7),0   3   7  11
Cb:min(7),11   2   6  10
C#:min(7),1  4  8  0
D:min(7),2  5  9  1
Db:min(7),1  4  8  0
D#:min(7),3   6  10   2
E:min(7),4   7  11   3
Eb:min(7),3   6  10   2
E#:min(7),5  8  0  4
F:min(7),5  8  0  4
Fb:min(7),4   7  11   3
F#:min(7),6  9  1  5
G:min(7),7  10   2   6
Gb:min(7),6  9  1  5
G#:min(7),8  11   3   7
A:min(7),9  0  4  8
Ab:min(7),8  11   3   7
A#:min(7),10   1   5   9
B:min(7),11   2   6  10
Bb:min(7),10   1   5   9
B#:min(7),0   3   7  11
C:min(7)/2,2   0   3   7  11
Cb:min(7)/2,1  11   2   6  10
C#:min(7)/2,3  1  4  8  0
D:min(7)/2,4  2  5  9  1
Db:min(7)/2,3  1  4  8  0
D#:min(7)/2,5   3   6  10   2
E:min(7)/2,6   4   7  11   3
Eb:min(7)/2,5   3   6  10   2
E#:min(7)/2,7  5  8  0  4
F:min(7)/2,7  5  8  0  4
Fb:min(7)/2,6   4   7  11   3
F#:min(7)/2,8  6  9  1  5
G:min(7)/2,9   7  10   2   6
Gb:min(7)/2,8  6  9  1  5
G#:min(7)/2,10   8  11   3   7
A:min(7)/2,11   9   0   4   8
Ab:min(7)/2,10   8  11   3   7
A#:min(7)/2,0  10   1   5   9
B:min(7)/2,1  11   2   6  10
Bb:min(7)/2,0  10   1   5   9
B#:min(7)/2,2   0   3   7  11
C:min(7)/3,4   0   3   7  11
Cb:min(7)/3,3  11   2   6  10
C#:min(7)/3,5  1  4  8  0
D:min(7)/3,6  2  5  9  1
Db:min(7)/3,5  1  4  8  0
D#:min(7)/3,7   3   6  10   2
E:min(7)/3,8   4   7  11   3
Eb:min(7)/3,7   3   6  10   2
E#:min(7)/3,9  5  8  0  4
F:min(7)/3,9  5  8  0  4
Fb:min(7)/3,8   4   7  11   3
F#:min(7)/3,10   6   9   1   5
G:min(7)/3,11   7  10   2   6
Gb:min(7)/3,10   6   9   1   5
G#:min(7)/3,0   8  11   3   7
A:min(7)/3,1  9  0  4  8
Ab:min(7)/3,0   8  11   3   7
A#:min(7)/3,2  10   1   5   9
B:min(7)/3,3  11   2   6  10
Bb:min(7)/3,2  10   1   5   9
B#:min(7)/3,4   0   3   7  11
C:min(7)/4,5   0   3   7  11
Cb:min(7)/4,4  11   2   6  10
C#:min(7)/4,6  1  4  8  0
D:min(7)/4,7  2  5  9  1
Db:min(7)/4,6  1  4  8  0
D#:min(7)/4,8   3   6  10   2
E:min(7)/4,9   4   7  11   3
Eb:min(7)/4,8   3   6  10   2
E#:min(7)/4,10   5   8   0   4
F:min(7)/4,10   5   8   0   4
Fb:min(7)/4,9   4   7  11   3
F#:min(7)/4,11   6   9   1   5
